****************************
RPMD potential of mean force
****************************

Temperature                             = 300 K
 0.50647513  0.0318186573
 0.50650113  0.0318202441
 0.50652713  0.0318218365
 0.50655313  0.0318234344
 0.50657913  0.0318250379
 0.50660513  0.0318266470
 0.50663113  0.0318282618
 0.50665713  0.0318298823
 0.50668313  0.0318315087
 0.50670913  0.0318331408
 0.50673513  0.0318347788
 0.50676114  0.0318364227
 0.50678714  0.0318380725
 0.50681314  0.0318397283
 0.50683914  0.0318413902
 0.50686514  0.0318430582
 0.50689114  0.0318447322
 0.50691714  0.0318464125
 0.50694314  0.0318480989
 0.50696914  0.0318497916
 0.50699514  0.0318514906
 0.50702114  0.0318531960
 0.50704714  0.0318549077
 0.50707314  0.0318566259
 0.50709914  0.0318583505
 0.50712514  0.0318600816
 0.50715114  0.0318618193
 0.50717714  0.0318635636
 0.50720314  0.0318653146
 0.50722914  0.0318670722
 0.50725515  0.0318688366
 0.50728115  0.0318706077
 0.50730715  0.0318723856
 0.50733315  0.0318741704
 0.50735915  0.0318759621
 0.50738515  0.0318777608
 0.50741115  0.0318795664
 0.50743715  0.0318813790
 0.50746315  0.0318831987
 0.50748915  0.0318850255
 0.50751515  0.0318868594
 0.50754115  0.0318887006
 0.50756715  0.0318905489
 0.50759315  0.0318924045
 0.50761915  0.0318942675
 0.50764515  0.0318961377
 0.50767115  0.0318980154
 0.50769715  0.0318999005
 0.50772315  0.0319017930
 0.50774915  0.0319036930
 0.50777516  0.0319056006
 0.50780116  0.0319075158
 0.50782716  0.0319094385
 0.50785316  0.0319113690
 0.50787916  0.0319133071
 0.50790516  0.0319152530
 0.50793116  0.0319172066
 0.50795716  0.0319191680
 0.50798316  0.0319211373
 0.50800916  0.0319231144
 0.50803516  0.0319250995
 0.50806116  0.0319270924
 0.50808716  0.0319290934
 0.50811316  0.0319311024
 0.50813916  0.0319331195
 0.50816516  0.0319351446
 0.50819116  0.0319371779
 0.50821716  0.0319392193
 0.50824316  0.0319412689
 0.50826917  0.0319433267
 0.50829517  0.0319453928
 0.50832117  0.0319474672
 0.50834717  0.0319495499
 0.50837317  0.0319516409
 0.50839917  0.0319537403
 0.50842517  0.0319558481
 0.50845117  0.0319579644
 0.50847717  0.0319600892
 0.50850317  0.0319622224
 0.50852917  0.0319643642
 0.50855517  0.0319665145
 0.50858117  0.0319686734
 0.50860717  0.0319708410
 0.50863317  0.0319730172
 0.50865917  0.0319752020
 0.50868517  0.0319773956
 0.50871117  0.0319795979
 0.50873717  0.0319818089
 0.50876318  0.0319840287
 0.50878918  0.0319862573
 0.50881518  0.0319884948
 0.50884118  0.0319907411
 0.50886718  0.0319929963
 0.50889318  0.0319952603
 0.50891918  0.0319975333
 0.50894518  0.0319998153
 0.50897118  0.0320021062
 0.50899718  0.0320044061
 0.50902318  0.0320067150
 0.50904918  0.0320090329
 0.50907518  0.0320113599
 0.50910118  0.0320136960
 0.50912718  0.0320160411
 0.50915318  0.0320183954
 0.50917918  0.0320207588
 0.50920518  0.0320231313
 0.50923118  0.0320255130
 0.50925719  0.0320279039
 0.50928319  0.0320303040
 0.50930919  0.0320327132
 0.50933519  0.0320351317
 0.50936119  0.0320375595
 0.50938719  0.0320399965
 0.50941319  0.0320424428
 0.50943919  0.0320448983
 0.50946519  0.0320473632
 0.50949119  0.0320498373
 0.50951719  0.0320523208
 0.50954319  0.0320548136
 0.50956919  0.0320573157
 0.50959519  0.0320598272
 0.50962119  0.0320623481
 0.50964719  0.0320648783
 0.50967319  0.0320674179
 0.50969919  0.0320699669
 0.50972519  0.0320725253
 0.50975120  0.0320750930
 0.50977720  0.0320776702
 0.50980320  0.0320802568
 0.50982920  0.0320828528
 0.50985520  0.0320854582
 0.50988120  0.0320880730
 0.50990720  0.0320906973
 0.50993320  0.0320933310
 0.50995920  0.0320959741
 0.50998520  0.0320986267
 0.51001120  0.0321012886
 0.51003720  0.0321039601
 0.51006320  0.0321066409
 0.51008920  0.0321093312
 0.51011520  0.0321120309
 0.51014120  0.0321147400
 0.51016720  0.0321174586
 0.51019320  0.0321201866
 0.51021920  0.0321229240
 0.51024520  0.0321256708
 0.51027121  0.0321284270
 0.51029721  0.0321311926
 0.51032321  0.0321339676
 0.51034921  0.0321367521
 0.51037521  0.0321395458
 0.51040121  0.0321423490
 0.51042721  0.0321451615
 0.51045321  0.0321479834
 0.51047921  0.0321508146
 0.51050521  0.0321536552
 0.51053121  0.0321565050
 0.51055721  0.0321593642
 0.51058321  0.0321622327
 0.51060921  0.0321651105
 0.51063521  0.0321679975
 0.51066121  0.0321708938
 0.51068721  0.0321737993
 0.51071321  0.0321767141
 0.51073921  0.0321796380
 0.51076522  0.0321825712
 0.51079122  0.0321855135
 0.51081722  0.0321884650
 0.51084322  0.0321914256
 0.51086922  0.0321943953
 0.51089522  0.0321973741
 0.51092122  0.0322003620
 0.51094722  0.0322033590
 0.51097322  0.0322063650
 0.51099922  0.0322093800
 0.51102522  0.0322124039
 0.51105122  0.0322154369
 0.51107722  0.0322184787
 0.51110322  0.0322215295
 0.51112922  0.0322245892
 0.51115522  0.0322276577
 0.51118122  0.0322307350
 0.51120722  0.0322338212
 0.51123322  0.0322369161
 0.51125923  0.0322400198
 0.51128523  0.0322431322
 0.51131123  0.0322462532
 0.51133723  0.0322493829
 0.51136323  0.0322525213
 0.51138923  0.0322556682
 0.51141523  0.0322588237
 0.51144123  0.0322619877
 0.51146723  0.0322651602
 0.51149323  0.0322683411
 0.51151923  0.0322715304
 0.51154523  0.0322747282
 0.51157123  0.0322779342
 0.51159723  0.0322811486
 0.51162323  0.0322843713
 0.51164923  0.0322876021
 0.51167523  0.0322908412
 0.51170123  0.0322940884
 0.51172723  0.0322973437
 0.51175324  0.0323006071
 0.51177924  0.0323038785
 0.51180524  0.0323071579
 0.51183124  0.0323104452
 0.51185724  0.0323137404
 0.51188324  0.0323170435
 0.51190924  0.0323203544
 0.51193524  0.0323236730
 0.51196124  0.0323269993
 0.51198724  0.0323303334
 0.51201324  0.0323336750
 0.51203924  0.0323370242
 0.51206524  0.0323403809
 0.51209124  0.0323437451
 0.51211724  0.0323471167
 0.51214324  0.0323504957
 0.51216924  0.0323538820
 0.51219524  0.0323572755
 0.51222124  0.0323606763
 0.51224724  0.0323640843
 0.51227325  0.0323674993
 0.51229925  0.0323709214
 0.51232525  0.0323743506
 0.51235125  0.0323777866
 0.51237725  0.0323812296
 0.51240325  0.0323846794
 0.51242925  0.0323881359
 0.51245525  0.0323915992
 0.51248125  0.0323950692
 0.51250725  0.0323985457
 0.51253325  0.0324020288
 0.51255925  0.0324055184
 0.51258525  0.0324090144
 0.51261125  0.0324125167
 0.51263725  0.0324160254
 0.51266325  0.0324195403
 0.51268925  0.0324230614
 0.51271525  0.0324265886
 0.51274125  0.0324301218
 0.51276726  0.0324336611
 0.51279326  0.0324372062
 0.51281926  0.0324407573
 0.51284526  0.0324443141
 0.51287126  0.0324478766
 0.51289726  0.0324514448
 0.51292326  0.0324550186
 0.51294926  0.0324585980
 0.51297526  0.0324621827
 0.51300126  0.0324657729
 0.51302726  0.0324693684
 0.51305326  0.0324729692
 0.51307926  0.0324765751
 0.51310526  0.0324801862
 0.51313126  0.0324838023
 0.51315726  0.0324874233
 0.51318326  0.0324910493
 0.51320926  0.0324946801
 0.51323526  0.0324983157
 0.51326127  0.0325019559
 0.51328727  0.0325056007
 0.51331327  0.0325092501
 0.51333927  0.0325129040
 0.51336527  0.0325165622
 0.51339127  0.0325202248
 0.51341727  0.0325238916
 0.51344327  0.0325275626
 0.51346927  0.0325312376
 0.51349527  0.0325349167
 0.51352127  0.0325385997
 0.51354727  0.0325422865
 0.51357327  0.0325459772
 0.51359927  0.0325496715
 0.51362527  0.0325533695
 0.51365127  0.0325570710
 0.51367727  0.0325607760
 0.51370327  0.0325644844
 0.51372927  0.0325681961
 0.51375528  0.0325719110
 0.51378128  0.0325756291
 0.51380728  0.0325793503
 0.51383328  0.0325830744
 0.51385928  0.0325868015
 0.51388528  0.0325905314
 0.51391128  0.0325942640
 0.51393728  0.0325979993
 0.51396328  0.0326017372
 0.51398928  0.0326054777
 0.51401528  0.0326092205
 0.51404128  0.0326129657
 0.51406728  0.0326167131
 0.51409328  0.0326204627
 0.51411928  0.0326242144
 0.51414528  0.0326279681
 0.51417128  0.0326317238
 0.51419728  0.0326354812
 0.51422328  0.0326392405
 0.51424928  0.0326430014
 0.51427529  0.0326467639
 0.51430129  0.0326505279
 0.51432729  0.0326542934
 0.51435329  0.0326580602
 0.51437929  0.0326618282
 0.51440529  0.0326655974
 0.51443129  0.0326693677
 0.51445729  0.0326731390
 0.51448329  0.0326769112
 0.51450929  0.0326806843
 0.51453529  0.0326844581
 0.51456129  0.0326882325
 0.51458729  0.0326920075
 0.51461329  0.0326957830
 0.51463929  0.0326995590
 0.51466529  0.0327033352
 0.51469129  0.0327071117
 0.51471729  0.0327108883
 0.51474329  0.0327146650
 0.51476930  0.0327184416
 0.51479530  0.0327222182
 0.51482130  0.0327259945
 0.51484730  0.0327297706
 0.51487330  0.0327335463
 0.51489930  0.0327373216
 0.51492530  0.0327410963
 0.51495130  0.0327448704
 0.51497730  0.0327486438
 0.51500330  0.0327524164
 0.51502930  0.0327561881
 0.51505530  0.0327599589
 0.51508130  0.0327637286
 0.51510730  0.0327674971
 0.51513330  0.0327712645
 0.51515930  0.0327750306
 0.51518530  0.0327787952
 0.51521130  0.0327825584
 0.51523730  0.0327863201
 0.51526331  0.0327900801
 0.51528931  0.0327938383
 0.51531531  0.0327975948
 0.51534131  0.0328013494
 0.51536731  0.0328051019
 0.51539331  0.0328088525
 0.51541931  0.0328126008
 0.51544531  0.0328163470
 0.51547131  0.0328200908
 0.51549731  0.0328238323
 0.51552331  0.0328275713
 0.51554931  0.0328313077
 0.51557531  0.0328350414
 0.51560131  0.0328387725
 0.51562731  0.0328425007
 0.51565331  0.0328462261
 0.51567931  0.0328499484
 0.51570531  0.0328536678
 0.51573131  0.0328573840
 0.51575732  0.0328610969
 0.51578332  0.0328648066
 0.51580932  0.0328685130
 0.51583532  0.0328722158
 0.51586132  0.0328759152
 0.51588732  0.0328796109
 0.51591332  0.0328833029
 0.51593932  0.0328869912
 0.51596532  0.0328906756
 0.51599132  0.0328943561
 0.51601732  0.0328980326
 0.51604332  0.0329017050
 0.51606932  0.0329053733
 0.51609532  0.0329090373
 0.51612132  0.0329126971
 0.51614732  0.0329163524
 0.51617332  0.0329200033
 0.51619932  0.0329236496
 0.51622532  0.0329272913
 0.51625133  0.0329309284
 0.51627733  0.0329345606
 0.51630333  0.0329381881
 0.51632933  0.0329418106
 0.51635533  0.0329454282
 0.51638133  0.0329490407
 0.51640733  0.0329526481
 0.51643333  0.0329562503
 0.51645933  0.0329598472
 0.51648533  0.0329634388
 0.51651133  0.0329670250
 0.51653733  0.0329706057
 0.51656333  0.0329741808
 0.51658933  0.0329777504
 0.51661533  0.0329813142
 0.51664133  0.0329848723
 0.51666733  0.0329884246
 0.51669333  0.0329919710
 0.51671933  0.0329955114
 0.51674533  0.0329990459
 0.51677134  0.0330025742
 0.51679734  0.0330060964
 0.51682334  0.0330096124
 0.51684934  0.0330131221
 0.51687534  0.0330166254
 0.51690134  0.0330201223
 0.51692734  0.0330236128
 0.51695334  0.0330270967
 0.51697934  0.0330305741
 0.51700534  0.0330340448
 0.51703134  0.0330375087
 0.51705734  0.0330409659
 0.51708334  0.0330444163
 0.51710934  0.0330478598
 0.51713534  0.0330512963
 0.51716134  0.0330547258
 0.51718734  0.0330581482
 0.51721334  0.0330615635
 0.51723934  0.0330649716
 0.51726535  0.0330683725
 0.51729135  0.0330717661
 0.51731735  0.0330751524
 0.51734335  0.0330785312
 0.51736935  0.0330819026
 0.51739535  0.0330852665
 0.51742135  0.0330886228
 0.51744735  0.0330919715
 0.51747335  0.0330953125
 0.51749935  0.0330986459
 0.51752535  0.0331019714
 0.51755135  0.0331052892
 0.51757735  0.0331085990
 0.51760335  0.0331119010
 0.51762935  0.0331151950
 0.51765535  0.0331184810
 0.51768135  0.0331217589
 0.51770735  0.0331250288
 0.51773335  0.0331282905
 0.51775936  0.0331315440
 0.51778536  0.0331347892
 0.51781136  0.0331380262
 0.51783736  0.0331412549
 0.51786336  0.0331444752
 0.51788936  0.0331476871
 0.51791536  0.0331508905
 0.51794136  0.0331540855
 0.51796736  0.0331572719
 0.51799336  0.0331604498
 0.51801936  0.0331636190
 0.51804536  0.0331667796
 0.51807136  0.0331699315
 0.51809736  0.0331730747
 0.51812336  0.0331762092
 0.51814936  0.0331793348
 0.51817536  0.0331824516
 0.51820136  0.0331855596
 0.51822736  0.0331886586
 0.51825337  0.0331917487
 0.51827937  0.0331948299
 0.51830537  0.0331979020
 0.51833137  0.0332009652
 0.51835737  0.0332040192
 0.51838337  0.0332070642
 0.51840937  0.0332101001
 0.51843537  0.0332131268
 0.51846137  0.0332161443
 0.51848737  0.0332191527
 0.51851337  0.0332221518
 0.51853937  0.0332251416
 0.51856537  0.0332281222
 0.51859137  0.0332310934
 0.51861737  0.0332340553
 0.51864337  0.0332370079
 0.51866937  0.0332399510
 0.51869537  0.0332428848
 0.51872137  0.0332458091
 0.51874737  0.0332487240
 0.51877338  0.0332516294
 0.51879938  0.0332545253
 0.51882538  0.0332574117
 0.51885138  0.0332602885
 0.51887738  0.0332631558
 0.51890338  0.0332660136
 0.51892938  0.0332688617
 0.51895538  0.0332717003
 0.51898138  0.0332745292
 0.51900738  0.0332773485
 0.51903338  0.0332801581
 0.51905938  0.0332829581
 0.51908538  0.0332857483
 0.51911138  0.0332885289
 0.51913738  0.0332912998
 0.51916338  0.0332940610
 0.51918938  0.0332968124
 0.51921538  0.0332995541
 0.51924138  0.0333022860
 0.51926739  0.0333050082
 0.51929339  0.0333077206
 0.51931939  0.0333104232
 0.51934539  0.0333131160
 0.51937139  0.0333157990
 0.51939739  0.0333184722
 0.51942339  0.0333211356
 0.51944939  0.0333237892
 0.51947539  0.0333264330
 0.51950139  0.0333290669
 0.51952739  0.0333316910
 0.51955339  0.0333343053
 0.51957939  0.0333369097
 0.51960539  0.0333395043
 0.51963139  0.0333420890
 0.51965739  0.0333446639
 0.51968339  0.0333472290
 0.51970939  0.0333497842
 0.51973539  0.0333523296
 0.51976140  0.0333548651
 0.51978740  0.0333573908
 0.51981340  0.0333599066
 0.51983940  0.0333624126
 0.51986540  0.0333649087
 0.51989140  0.0333673951
 0.51991740  0.0333698716
 0.51994340  0.0333723382
 0.51996940  0.0333747951
 0.51999540  0.0333772421
 0.52002140  0.0333796793
 0.52004740  0.0333821068
 0.52007340  0.0333845244
 0.52009940  0.0333869323
 0.52012540  0.0333893303
 0.52015140  0.0333917186
 0.52017740  0.0333940972
 0.52020340  0.0333964660
 0.52022940  0.0333988250
 0.52025541  0.0334011743
 0.52028141  0.0334035139
 0.52030741  0.0334058438
 0.52033341  0.0334081640
 0.52035941  0.0334104746
 0.52038541  0.0334127754
 0.52041141  0.0334150666
 0.52043741  0.0334173482
 0.52046341  0.0334196201
 0.52048941  0.0334218825
 0.52051541  0.0334241352
 0.52054141  0.0334263783
 0.52056741  0.0334286119
 0.52059341  0.0334308360
 0.52061941  0.0334330505
 0.52064541  0.0334352555
 0.52067141  0.0334374510
 0.52069741  0.0334396371
 0.52072341  0.0334418137
 0.52074941  0.0334439809
 0.52077542  0.0334461386
 0.52080142  0.0334482870
 0.52082742  0.0334504260
 0.52085342  0.0334525556
 0.52087942  0.0334546759
 0.52090542  0.0334567869
 0.52093142  0.0334588887
 0.52095742  0.0334609811
 0.52098342  0.0334630644
 0.52100942  0.0334651384
 0.52103542  0.0334672032
 0.52106142  0.0334692589
 0.52108742  0.0334713054
 0.52111342  0.0334733429
 0.52113942  0.0334753712
 0.52116542  0.0334773905
 0.52119142  0.0334794008
 0.52121742  0.0334814020
 0.52124342  0.0334833943
 0.52126943  0.0334853777
 0.52129543  0.0334873521
 0.52132143  0.0334893176
 0.52134743  0.0334912743
 0.52137343  0.0334932221
 0.52139943  0.0334951612
 0.52142543  0.0334970915
 0.52145143  0.0334990130
 0.52147743  0.0335009258
 0.52150343  0.0335028300
 0.52152943  0.0335047255
 0.52155543  0.0335066124
 0.52158143  0.0335084907
 0.52160743  0.0335103604
 0.52163343  0.0335122217
 0.52165943  0.0335140745
 0.52168543  0.0335159188
 0.52171143  0.0335177547
 0.52173743  0.0335195823
 0.52176344  0.0335214015
 0.52178944  0.0335232123
 0.52181544  0.0335250150
 0.52184144  0.0335268093
 0.52186744  0.0335285955
 0.52189344  0.0335303736
 0.52191944  0.0335321434
 0.52194544  0.0335339053
 0.52197144  0.0335356590
 0.52199744  0.0335374047
 0.52202344  0.0335391425
 0.52204944  0.0335408723
 0.52207544  0.0335425943
 0.52210144  0.0335443083
 0.52212744  0.0335460146
 0.52215344  0.0335477130
 0.52217944  0.0335494037
 0.52220544  0.0335510868
 0.52223144  0.0335527621
 0.52225745  0.0335544298
 0.52228345  0.0335560900
 0.52230945  0.0335577426
 0.52233545  0.0335593877
 0.52236145  0.0335610253
 0.52238745  0.0335626556
 0.52241345  0.0335642784
 0.52243945  0.0335658939
 0.52246545  0.0335675021
 0.52249145  0.0335691031
 0.52251745  0.0335706969
 0.52254345  0.0335722835
 0.52256945  0.0335738630
 0.52259545  0.0335754354
 0.52262145  0.0335770008
 0.52264745  0.0335785591
 0.52267345  0.0335801106
 0.52269945  0.0335816551
 0.52272545  0.0335831928
 0.52275146  0.0335847236
 0.52277746  0.0335862477
 0.52280346  0.0335877651
 0.52282946  0.0335892758
 0.52285546  0.0335907798
 0.52288146  0.0335922773
 0.52290746  0.0335937682
 0.52293346  0.0335952526
 0.52295946  0.0335967306
 0.52298546  0.0335982021
 0.52301146  0.0335996673
 0.52303746  0.0336011262
 0.52306346  0.0336025788
 0.52308946  0.0336040252
 0.52311546  0.0336054654
 0.52314146  0.0336068995
 0.52316746  0.0336083274
 0.52319346  0.0336097494
 0.52321946  0.0336111654
 0.52324546  0.0336125754
 0.52327147  0.0336139795
 0.52329747  0.0336153778
 0.52332347  0.0336167702
 0.52334947  0.0336181570
 0.52337547  0.0336195380
 0.52340147  0.0336209133
 0.52342747  0.0336222831
 0.52345347  0.0336236472
 0.52347947  0.0336250059
 0.52350547  0.0336263591
 0.52353147  0.0336277068
 0.52355747  0.0336290492
 0.52358347  0.0336303863
 0.52360947  0.0336317180
 0.52363547  0.0336330446
 0.52366147  0.0336343660
 0.52368747  0.0336356822
 0.52371347  0.0336369933
 0.52373947  0.0336382994
 0.52376548  0.0336396006
 0.52379148  0.0336408967
 0.52381748  0.0336421880
 0.52384348  0.0336434744
 0.52386948  0.0336447561
 0.52389548  0.0336460329
 0.52392148  0.0336473051
 0.52394748  0.0336485726
 0.52397348  0.0336498355
 0.52399948  0.0336510939
 0.52402548  0.0336523477
 0.52405148  0.0336535971
 0.52407748  0.0336548421
 0.52410348  0.0336560827
 0.52412948  0.0336573189
 0.52415548  0.0336585509
 0.52418148  0.0336597787
 0.52420748  0.0336610023
 0.52423348  0.0336622218
 0.52425949  0.0336634372
 0.52428549  0.0336646485
 0.52431149  0.0336658559
 0.52433749  0.0336670593
 0.52436349  0.0336682588
 0.52438949  0.0336694545
 0.52441549  0.0336706464
 0.52444149  0.0336718345
 0.52446749  0.0336730189
 0.52449349  0.0336741997
 0.52451949  0.0336753768
 0.52454549  0.0336765504
 0.52457149  0.0336777204
 0.52459749  0.0336788870
 0.52462349  0.0336800502
 0.52464949  0.0336812100
 0.52467549  0.0336823664
 0.52470149  0.0336835195
 0.52472749  0.0336846694
 0.52475350  0.0336858161
 0.52477950  0.0336869597
 0.52480550  0.0336881001
 0.52483150  0.0336892375
 0.52485750  0.0336903718
 0.52488350  0.0336915032
 0.52490950  0.0336926317
 0.52493550  0.0336937572
 0.52496150  0.0336948799
 0.52498750  0.0336959999
 0.52501350  0.0336971170
 0.52503950  0.0336982315
 0.52506550  0.0336993433
 0.52509150  0.0337004524
 0.52511750  0.0337015590
 0.52514350  0.0337026631
 0.52516950  0.0337037646
 0.52519550  0.0337048637
 0.52522150  0.0337059604
 0.52524750  0.0337070547
 0.52527351  0.0337081467
 0.52529951  0.0337092364
 0.52532551  0.0337103239
 0.52535151  0.0337114092
 0.52537751  0.0337124923
 0.52540351  0.0337135732
 0.52542951  0.0337146521
 0.52545551  0.0337157290
 0.52548151  0.0337168038
 0.52550751  0.0337178767
 0.52553351  0.0337189477
 0.52555951  0.0337200168
 0.52558551  0.0337210841
 0.52561151  0.0337221495
 0.52563751  0.0337232132
 0.52566351  0.0337242752
 0.52568951  0.0337253354
 0.52571551  0.0337263941
 0.52574151  0.0337274511
 0.52576752  0.0337285065
 0.52579352  0.0337295604
 0.52581952  0.0337306128
 0.52584552  0.0337316637
 0.52587152  0.0337327132
 0.52589752  0.0337337613
 0.52592352  0.0337348081
 0.52594952  0.0337358535
 0.52597552  0.0337368977
 0.52600152  0.0337379406
 0.52602752  0.0337389822
 0.52605352  0.0337400227
 0.52607952  0.0337410621
 0.52610552  0.0337421003
 0.52613152  0.0337431374
 0.52615752  0.0337441735
 0.52618352  0.0337452086
 0.52620952  0.0337462427
 0.52623552  0.0337472759
 0.52626153  0.0337483081
 0.52628753  0.0337493394
 0.52631353  0.0337503699
 0.52633953  0.0337513996
 0.52636553  0.0337524284
 0.52639153  0.0337534565
 0.52641753  0.0337544839
 0.52644353  0.0337555106
 0.52646953  0.0337565365
 0.52649553  0.0337575619
 0.52652153  0.0337585866
 0.52654753  0.0337596107
 0.52657353  0.0337606343
 0.52659953  0.0337616574
 0.52662553  0.0337626799
 0.52665153  0.0337637020
 0.52667753  0.0337647236
 0.52670353  0.0337657448
 0.52672953  0.0337667656
 0.52675554  0.0337677860
 0.52678154  0.0337688060
 0.52680754  0.0337698258
 0.52683354  0.0337708453
 0.52685954  0.0337718644
 0.52688554  0.0337728834
 0.52691154  0.0337739021
 0.52693754  0.0337749206
 0.52696354  0.0337759390
 0.52698954  0.0337769571
 0.52701554  0.0337779752
 0.52704154  0.0337789932
 0.52706754  0.0337800110
 0.52709354  0.0337810288
 0.52711954  0.0337820466
 0.52714554  0.0337830643
 0.52717154  0.0337840821
 0.52719754  0.0337850998
 0.52722354  0.0337861176
 0.52724954  0.0337871355
 0.52727555  0.0337881534
 0.52730155  0.0337891715
 0.52732755  0.0337901896
 0.52735355  0.0337912079
 0.52737955  0.0337922264
 0.52740555  0.0337932450
 0.52743155  0.0337942638
 0.52745755  0.0337952828
 0.52748355  0.0337963020
 0.52750955  0.0337973215
 0.52753555  0.0337983412
 0.52756155  0.0337993612
 0.52758755  0.0338003815
 0.52761355  0.0338014021
 0.52763955  0.0338024230
 0.52766555  0.0338034443
 0.52769155  0.0338044659
 0.52771755  0.0338054878
 0.52774355  0.0338065102
 0.52776956  0.0338075329
 0.52779556  0.0338085560
 0.52782156  0.0338095795
 0.52784756  0.0338106035
 0.52787356  0.0338116279
 0.52789956  0.0338126527
 0.52792556  0.0338136780
 0.52795156  0.0338147038
 0.52797756  0.0338157300
 0.52800356  0.0338167568
 0.52802956  0.0338177840
 0.52805556  0.0338188118
 0.52808156  0.0338198401
 0.52810756  0.0338208689
 0.52813356  0.0338218983
 0.52815956  0.0338229282
 0.52818556  0.0338239587
 0.52821156  0.0338249897
 0.52823756  0.0338260213
 0.52826357  0.0338270535
 0.52828957  0.0338280863
 0.52831557  0.0338291197
 0.52834157  0.0338301537
 0.52836757  0.0338311883
 0.52839357  0.0338322235
 0.52841957  0.0338332594
 0.52844557  0.0338342958
 0.52847157  0.0338353329
 0.52849757  0.0338363707
 0.52852357  0.0338374091
 0.52854957  0.0338384481
 0.52857557  0.0338394878
 0.52860157  0.0338405281
 0.52862757  0.0338415691
 0.52865357  0.0338426108
 0.52867957  0.0338436531
 0.52870557  0.0338446962
 0.52873157  0.0338457398
 0.52875758  0.0338467842
 0.52878358  0.0338478292
 0.52880958  0.0338488749
 0.52883558  0.0338499213
 0.52886158  0.0338509684
 0.52888758  0.0338520162
 0.52891358  0.0338530646
 0.52893958  0.0338541138
 0.52896558  0.0338551636
 0.52899158  0.0338562141
 0.52901758  0.0338572653
 0.52904358  0.0338583172
 0.52906958  0.0338593698
 0.52909558  0.0338604230
 0.52912158  0.0338614770
 0.52914758  0.0338625316
 0.52917358  0.0338635869
 0.52919958  0.0338646429
 0.52922558  0.0338656996
 0.52925159  0.0338667570
 0.52927759  0.0338678151
 0.52930359  0.0338688738
 0.52932959  0.0338699332
 0.52935559  0.0338709932
 0.52938159  0.0338720540
 0.52940759  0.0338731154
 0.52943359  0.0338741774
 0.52945959  0.0338752402
 0.52948559  0.0338763036
 0.52951159  0.0338773676
 0.52953759  0.0338784323
 0.52956359  0.0338794976
 0.52958959  0.0338805636
 0.52961559  0.0338816302
 0.52964159  0.0338826975
 0.52966759  0.0338837653
 0.52969359  0.0338848338
 0.52971959  0.0338859030
 0.52974559  0.0338869727
 0.52977160  0.0338880430
 0.52979760  0.0338891140
 0.52982360  0.0338901855
 0.52984960  0.0338912577
 0.52987560  0.0338923304
 0.52990160  0.0338934037
 0.52992760  0.0338944776
 0.52995360  0.0338955521
 0.52997960  0.0338966271
 0.53000560  0.0338977027
 0.53003160  0.0338987788
 0.53005760  0.0338998555
 0.53008360  0.0339009327
 0.53010960  0.0339020105
 0.53013560  0.0339030888
 0.53016160  0.0339041676
 0.53018760  0.0339052469
 0.53021360  0.0339063267
 0.53023960  0.0339074070
 0.53026561  0.0339084878
 0.53029161  0.0339095691
 0.53031761  0.0339106509
 0.53034361  0.0339117331
 0.53036961  0.0339128158
 0.53039561  0.0339138990
 0.53042161  0.0339149826
 0.53044761  0.0339160667
 0.53047361  0.0339171512
 0.53049961  0.0339182361
 0.53052561  0.0339193214
 0.53055161  0.0339204071
 0.53057761  0.0339214933
 0.53060361  0.0339225798
 0.53062961  0.0339236667
 0.53065561  0.0339247541
 0.53068161  0.0339258417
 0.53070761  0.0339269298
 0.53073361  0.0339280182
 0.53075962  0.0339291069
 0.53078562  0.0339301960
 0.53081162  0.0339312854
 0.53083762  0.0339323751
 0.53086362  0.0339334652
 0.53088962  0.0339345555
 0.53091562  0.0339356462
 0.53094162  0.0339367371
 0.53096762  0.0339378284
 0.53099362  0.0339389199
 0.53101962  0.0339400116
 0.53104562  0.0339411037
 0.53107162  0.0339421960
 0.53109762  0.0339432885
 0.53112362  0.0339443813
 0.53114962  0.0339454743
 0.53117562  0.0339465675
 0.53120162  0.0339476609
 0.53122762  0.0339487545
 0.53125363  0.0339498484
 0.53127963  0.0339509424
 0.53130563  0.0339520366
 0.53133163  0.0339531310
 0.53135763  0.0339542255
 0.53138363  0.0339553202
 0.53140963  0.0339564151
 0.53143563  0.0339575101
 0.53146163  0.0339586052
 0.53148763  0.0339597005
 0.53151363  0.0339607959
 0.53153963  0.0339618914
 0.53156563  0.0339629871
 0.53159163  0.0339640828
 0.53161763  0.0339651786
 0.53164363  0.0339662745
 0.53166963  0.0339673705
 0.53169563  0.0339684666
 0.53172163  0.0339695627
 0.53174763  0.0339706589
 0.53177364  0.0339717552
 0.53179964  0.0339728515
 0.53182564  0.0339739479
 0.53185164  0.0339750443
 0.53187764  0.0339761407
 0.53190364  0.0339772372
 0.53192964  0.0339783337
 0.53195564  0.0339794302
 0.53198164  0.0339805267
 0.53200764  0.0339816232
 0.53203364  0.0339827197
 0.53205964  0.0339838162
 0.53208564  0.0339849127
 0.53211164  0.0339860092
 0.53213764  0.0339871057
 0.53216364  0.0339882021
 0.53218964  0.0339892986
 0.53221564  0.0339903950
 0.53224164  0.0339914913
 0.53226765  0.0339925876
 0.53229365  0.0339936839
 0.53231965  0.0339947801
 0.53234565  0.0339958763
 0.53237165  0.0339969724
